words,labels,entities,term_list
"['La', 'convention', 'dite', '«', 'de', 'Mérida', '»', ',', 'a', 'été', 'adoptée', 'le', '31', 'octobre', '2003', 'par', ""l'"", 'assemblée', 'générale', 'des', 'Nations', 'unies', '(', 'résolution', '58', '/', '4', ')', '.']","['O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 1, 1), ('Term', 23, 23), ('Term', 17, 18), ('Term', 4, 5), ('Term', 20, 21)}","['convention', 'résolution', 'assemblée générale', 'de Mérida', 'Nations unies']"
"['La', 'convention', 'est', 'ouverte', 'à', 'la', 'signature', ""jusqu'"", 'au', '9', 'décembre', '2005', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Élaborer', 'un', 'instrument', 'efficace', 'contre', 'la', 'corruption']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term']","{('Term', 6, 6)}",['corruption']
"['En', 'décembre', '2000', ',', ""l'"", 'assemblée', 'générale', 'des', 'Nations', 'unies', 'a', 'décidé', 'de', 'créer', 'un', 'comité', 'spécial', 'ouvert', 'à', 'tous', 'les', 'États', ',', 'chargé', ""d'"", 'élaborer', 'un', 'instrument', 'juridique', 'international', 'efficace', 'contre', 'la', 'corruption', '(', 'résolution', '55', '/', '61', ')', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 33, 33), ('Term', 35, 35), ('Term', 8, 9), ('Term', 5, 6), ('Term', 27, 28)}","['corruption', 'résolution', 'Nations unies', 'assemblée générale', 'instrument juridique']"
"['De', 'janvier', '2002', 'à', 'octobre', '2003', ',', 'le', 'comité', 'a', 'négocié', 'cette', 'convention', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['La', 'Commission', 'a', 'représenté', 'les', 'intérêts', 'de', 'la', 'Communauté', 'européenne', 'dans', 'cette', 'négociation', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O']","{('Term', 1, 1), ('Term', 8, 9)}","['Commission', 'Communauté européenne']"
"['La', 'Commission', 'considère', 'que', 'les', 'objectifs', 'fixés', 'dans', 'les', 'directives', 'du', 'Conseil', 'ont', 'été', 'atteints', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 11, 11), ('Term', 9, 9), ('Term', 1, 1)}","['Conseil', 'directives', 'Commission']"
"['Elle', 'met', ""l'"", 'accent', 'sur', 'le', 'fait', 'que', 'la', 'Convention', 'introduit', 'des', 'mesures', 'préventives', 'et', ""d'"", 'assistance', 'technique', 'très', 'exigeantes', 'dans', 'les', 'domaines', 'de', 'compétence', 'de', 'la', 'Communauté', ',', 'notamment', 'en', 'ce', 'qui', 'concerne', 'le', 'marché', 'intérieur', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 35, 36)}",['marché intérieur']
"['Il', ""s'"", 'agit', 'de', 'mesures', 'concernant', 'la', 'prévention', 'et', 'la', 'lutte', 'contre', 'le', 'blanchiment', ""d'"", 'argent', ',', 'de', 'normes', 'comptables', 'du', 'secteur', 'privé', ',', 'ainsi', 'que', 'de', 'normes', 'visant', 'à', 'assurer', 'la', 'transparence', 'et', ""l'"", 'égalité', ""d'"", 'accès', 'de', 'tous', 'les', 'candidats', 'aux', 'marchés', 'publics', 'de', 'travaux', ',', 'de', 'fourniture', 'et', 'de', 'services', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'I-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 43, 46), ('Term', 21, 22), ('Term', 13, 15), ('Term', 48, 49), ('Term', 18, 19), ('Term', 32, 32), ('Term', 51, 52)}","['marchés publics de travaux', 'secteur privé', ""blanchiment d' argent"", 'de fourniture', 'normes comptables', 'transparence', 'de services']"
"['Les', 'États', 'membres', 'ayant', 'déclaré', 'leur', 'volonté', 'de', 'signer', 'la', 'convention', 'dès', 'son', 'ouverture', 'à', 'la', 'signature', '(', 'seule', ""l'"", 'Espagne', 'parmi', ""l'"", 'Europe', 'des', '15', ""n'"", 'a', 'pas', 'signé', 'la', 'convention', 'pendant', 'la', 'conférence', 'à', 'Mérida', ')', ',', 'la', 'Commission', 'affirme', 'que', 'la', 'Communauté', 'européenne', 'devrait', 'pouvoir', 'en', 'faire', 'autant', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 23, 25), ('Term', 40, 40), ('Term', 20, 20), ('Term', 44, 45), ('Term', 36, 36)}","['Europe des 15', 'Commission', 'Espagne', 'Communauté européenne', 'Mérida']"
"['En', 'vue', 'de', 'cela', ',', 'la', 'Commission', 'a', 'proposé', 'que', 'la', 'présidence', 'du', 'Conseil', 'désigne', 'les', 'personnes', 'habilitées', 'à', 'signer', 'la', 'convention', 'au', 'nom', 'de', 'la', 'Communauté', 'européenne', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 6, 6), ('Term', 26, 27), ('Term', 13, 13)}","['Commission', 'Communauté européenne', 'Conseil']"
"['Le', 'Conseil', ',', 'quant', 'à', 'lui', ',', 'adopte', 'la', 'proposition', 'de', 'la', 'Commission', 'sans', 'débat', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 1, 1), ('Term', 12, 12)}","['Conseil', 'Commission']"
"['Lutter', 'contre', 'la', 'corruption', ':', 'la', 'convention', 'des', 'Nations', 'unies']","['B-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term']","{('Term', 0, 3), ('Term', 8, 9)}","['Lutter contre la corruption', 'Nations unies']"
"['Cette', 'convention', 'a', 'pour', 'objet', ':', 'la', 'promotion', 'et', 'le', 'renforcement', 'des', 'mesures', 'visant', 'à', 'prévenir', 'et', 'combattre', 'la', 'corruption', 'de', 'manière', 'plus', 'efficace', ';', 'la', 'promotion', 'et', ""l'"", 'appui', 'à', 'la', 'coopération', 'internationale', 'et', 'à', ""l'"", 'assistance', 'technique', ';', 'la', 'promotion', 'de', ""l'"", 'intégrité', ',', 'la', 'responsabilité', 'et', 'la', 'bonne', 'gestion', 'des', 'affaires', 'et', 'des', 'biens', 'publics', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 47, 47), ('Term', 19, 19), ('Term', 53, 53), ('Term', 56, 57), ('Term', 44, 44)}","['responsabilité', 'corruption', 'affaires', 'biens publics', 'intégrité']"
"['Elle', ""s'"", 'applique', 'à', 'la', 'prévention', ',', 'aux', 'enquêtes', ',', 'aux', 'poursuites', ',', 'au', 'gel', ',', 'à', 'la', 'saisie', ',', 'à', 'la', 'confiscation', 'et', 'à', 'la', 'restitution', 'du', 'produit', 'des', 'infractions', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 26, 26), ('Term', 22, 22), ('Term', 11, 11), ('Term', 14, 14), ('Term', 30, 30)}","['saisie', 'restitution', 'confiscation', 'poursuites', 'gel', 'infractions']"
"['La', 'convention', 'recueille', 'une', 'liste', 'détaillée', 'des', 'mesures', 'destinées', 'à', 'prévenir', 'la', 'corruption', ',', 'qui', 'préconisent', ""l'"", 'application', 'de', 'politiques', 'et', 'de', 'pratiques', 'de', 'prévention', ',', 'la', 'création', 'des', 'organes', 'à', 'cet', 'effet', ',', ""l'"", 'application', 'des', 'codes', 'de', 'conduite', 'pour', 'les', 'agents', 'publics', 'et', 'des', 'critères', 'objectifs', 'pour', 'le', 'recrutement', 'et', 'la', 'promotion', 'des', 'fonctionnaires', 'ainsi', 'que', 'pour', 'la', 'passation', 'des', 'marchés', 'publics', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 19, 19), ('Term', 55, 55), ('Term', 37, 39), ('Term', 62, 63), ('Term', 42, 43), ('Term', 12, 12)}","['politiques', 'fonctionnaires', 'codes de conduite', 'marchés publics', 'agents publics', 'corruption']"
"['En', 'outre', ',', 'elle', 'conseille', 'de', 'promouvoir', 'la', 'transparence', 'et', 'la', 'responsabilité', 'dans', 'la', 'gestion', 'des', 'finances', 'publiques', 'ainsi', 'que', 'dans', 'le', 'secteur', 'privé', 'avec', 'un', 'renforcement', 'des', 'normes', 'de', 'comptabilité', 'et', ""d'"", 'audit', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 22, 23), ('Term', 28, 30), ('Term', 11, 11), ('Term', 16, 17), ('Term', 32, 33), ('Term', 8, 8)}","['secteur privé', 'normes de comptabilité', 'responsabilité', 'finances publiques', ""d' audit"", 'transparence']"
"['Des', 'mesures', 'visant', 'à', 'prévenir', 'le', 'blanchiment', ""d'"", 'argent', 'sont', 'également', 'établies', 'ainsi', 'que', ""d'"", 'autres', 'pour', 'assurer', ""l'"", 'indépendance', 'des', 'magistrats', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O']","{('Term', 19, 21), ('Term', 6, 8)}","['indépendance des magistrats', ""blanchiment d' argent""]"
"['Finalement', ',', ""l'"", 'information', 'du', 'public', 'et', 'la', 'participation', 'de', 'la', 'société', 'sont', 'encouragées', 'comme', 'mesures', 'préventives', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 11), ('Term', 5, 5)}","['société', 'public']"
"['En', 'ce', 'qui', 'concerne', ""l'"", 'incrimination', ',', 'la', 'détection', 'et', 'la', 'répression', ',', 'la', 'convention', 'pousse', 'les', 'États', 'parties', 'à', 'adopter', 'les', 'mesures', 'législatives', 'et', 'autres', 'mesures', 'nécessaires', 'pour', 'conférer', 'le', 'caractère', ""d'"", 'infraction', 'pénale', 'à', 'une', 'longue', 'liste', ""d'"", 'actions', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 11), ('Term', 22, 23), ('Term', 5, 5), ('Term', 33, 34)}","['répression', 'mesures législatives', 'incrimination', 'infraction pénale']"
"['Il', ""s'"", 'agit', 'de', ':', 'la', 'corruption', ""d'"", 'agents', 'publics', 'nationaux', ',', 'étrangers', 'ou', ""d'"", 'organisations', 'internationales', 'publiques', ';', 'la', 'soustraction', ',', 'le', 'détournement', 'ou', 'tout', 'autre', 'usage', 'illicite', 'de', 'biens', 'par', 'un', 'agent', 'public', ';', 'le', 'trafic', ""d'"", 'influence', ';', ""l'"", 'abus', 'de', 'fonctions', 'et', ""l'"", 'enrichissement', 'illicite', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'I-Term', 'IN-Term', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 27, 30), ('Term', 6, 6), ('Term', 17, 17), ('Term', 23, 23), ('Term', 37, 39), ('Term', 42, 44), ('Term', 47, 48), ('Term', 8, 9), ('Term', 33, 34), ('Term', 20, 20)}","['usage illicite de biens', 'corruption', 'publiques', 'détournement', ""trafic d' influence"", 'abus de fonctions', 'enrichissement illicite', 'agents publics', 'agent public', 'soustraction']"
"['En', 'tout', 'moment', ',', 'la', 'convention', 'considère', 'comme', 'corruption', 'le', 'fait', ""d'"", 'accepter', 'et', 'de', 'demander', 'des', 'avantages', 'indus', 'pour', 'soi-même', 'ou', 'pour', 'autrui', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 8, 8), ('Term', 17, 18)}","['corruption', 'avantages indus']"
"['Dans', 'le', 'secteur', 'privé', ',', 'elle', 'punit', 'la', 'soustraction', 'de', 'biens', 'et', 'la', 'corruption', '.']","['O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 2, 3), ('Term', 8, 10), ('Term', 13, 13)}","['secteur privé', 'soustraction de biens', 'corruption']"
"[""D'"", 'après', 'cette', 'convention', ',', 'il', 'faut', 'également', 'considérer', 'comme', 'infraction', 'pénale', 'le', 'blanchiment', 'du', 'produit', 'du', 'crime', ',', 'le', 'recel', ',', ""l'"", 'entrave', 'au', 'bon', 'fonctionnement', 'de', 'la', 'justice', 'et', 'la', 'tentative', 'de', 'détournement', 'de', 'fonds', 'ou', 'de', 'corruption', ',', 'ainsi', 'que', 'la', 'participation', 'à', 'ces', 'actes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'I-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 23, 29), ('Term', 13, 17), ('Term', 34, 36), ('Term', 39, 39), ('Term', 10, 11), ('Term', 20, 20)}","['entrave au bon fonctionnement de la justice', 'blanchiment du produit du crime', 'détournement de fonds', 'corruption', 'infraction pénale', 'recel']"
