words,labels,entities,term_list
"['In', 'de', 'nieuwe', 'dressuurproeven', 'wordt', 'verzameling', 'niet', 'meer', 'in', 'de', 'klasse', 'M', ',', 'maar', 'vanaf', 'de', 'klasse', 'Z1', 'gevraagd', '.']","['O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O']","{('Term', 10, 11), ('Term', 3, 3), ('Term', 5, 5), ('Term', 16, 17)}","['klasse M', 'dressuurproeven', 'verzameling', 'klasse Z1']"
"['Verzameling', 'betekent', 'dat', 'het', 'evenwicht', 'duidelijk', 'naar', 'de', 'achterhand', 'is', 'verplaatst', '.']","['B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 4, 4), ('Term', 0, 0), ('Term', 8, 8)}","['evenwicht', 'Verzameling', 'achterhand']"
"['De', 'hals', 'wordt', 'meer', 'opgericht', ':', 'niet', 'door', 'teveel', 'inwerking', 'van', 'de', 'hand', ',', 'maar', 'wel', 'doordat', 'de', 'achterbenen', 'meer', 'buigen', 'en', 'verder', 'ondertreden', '.']","['O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 9, 9), ('Term', 1, 1), ('Term', 23, 23), ('Term', 20, 20), ('Term', 12, 12), ('Term', 4, 4)}","['achterbenen', 'inwerking', 'hals', 'ondertreden', 'buigen', 'hand', 'opgericht']"
"['De', 'achterhand', 'zakt', 'en', 'de', 'voorhand', 'komt', 'hoger', ',', 'waardoor', 'de', 'voorbenen', 'meer', 'bewegingsvrijheid', 'krijgen', 'en', 'het', 'paard', 'lichter', 'in', 'de', 'hand', 'wordt', '.']","['O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O']","{('Term', 18, 21), ('Term', 11, 11), ('Term', 17, 17), ('Term', 1, 1), ('Term', 5, 5)}","['lichter in de hand', 'voorbenen', 'paard', 'achterhand', 'voorhand']"
"['Een', 'aantal', 'oefeningen', 'die', 'nu', 'ook', 'al', 'in', 'de', 'proeven', 'zitten', '(', 'zoals', 'het', 'appuyement', 'in', 'draf', ',', 'de', 'eenvoudige', 'galopwissel', 'en', 'het', 'changement', ')', 'komen', 'ook', 'in', 'de', 'nieuwe', 'proeven', 'weer', 'terug', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 2, 2), ('Term', 30, 30), ('Term', 9, 9), ('Term', 23, 23), ('Term', 14, 14), ('Term', 19, 20), ('Term', 16, 16)}","['oefeningen', 'proeven', 'proeven', 'changement', 'appuyement', 'eenvoudige galopwissel', 'draf']"
"['De', 'meest', 'in', 'het', 'oog', 'springende', 'wijzigingen', 'in', 'de', 'klasse', 'Z', 'zijn', ':']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O']","{('Term', 9, 10)}",['klasse Z']
['Halsstrekken'],['B-Term'],"{('Term', 0, 0)}",['Halsstrekken']
"['Vanaf', '1', 'april', '2016', 'zit', 'het', 'halsstrekken', 'in', 'alle', 'klassen', 't', '/', 'm', 'de', 'klasse', 'Z2', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 6, 6), ('Term', 14, 15)}","['halsstrekken', 'klasse Z2']"
"['Hoewel', 'in', 'alle', 'Z-proeven', 'doorzitten', 'wordt', 'gevraagd', ',', 'mag', 'je', 'bij', 'deze', 'oefening', 'lichtrijden', 'als', 'je', 'dat', 'wilt', '.']","['O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 12, 12), ('Term', 3, 3), ('Term', 4, 4), ('Term', 13, 13)}","['oefening', 'Z-proeven', 'doorzitten', 'lichtrijden']"
"['Binnenkomen', 'over', 'de', 'AC-lijn', 'en', 'groeten']","['O', 'O', 'O', 'B-Term', 'O', 'B-Term']","{('Term', 3, 3), ('Term', 5, 5)}","['AC-lijn', 'groeten']"
"['Vanaf', '1', 'april', '2016', 'beginnen', 'alle', 'proeven', 't', '/', 'm', 'de', 'klasse', 'ZZ-Licht', 'met', 'het', 'binnenkomen', 'over', 'de', 'AC-lijn', ',', 'dus', 'ook', 'in', 'het', 'Z1', 'en', 'Z2', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 26, 26), ('Term', 6, 6), ('Term', 11, 12), ('Term', 24, 24)}","['AC-lijn', 'Z2', 'proeven', 'klasse ZZ-Licht', 'Z1']"
"['Bij', 'aanvang', 'van', 'de', 'proef', 'wordt', 'in', 'de', 'klasse', 'Z', 'geen', 'halthouden', 'en', 'groeten', 'gevraagd', ',', 'na', 'afloop', 'van', 'de', 'proef', 'wel', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 4, 4), ('Term', 13, 13), ('Term', 11, 11), ('Term', 8, 9), ('Term', 20, 20)}","['proef', 'groeten', 'halthouden', 'klasse Z', 'proef']"
"['In', 'de', 'klasse', 'Z1', 'kom', 'je', 'binnen', 'in', 'verzamelde', 'draf', ',', 'in', 'de', 'klasse', 'Z2', 'in', 'verzamelde', 'galop', 'met', 'op', 'X', 'een', 'overgang', 'naar', 'verzamelde', 'draf', '.']","['O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 22, 22), ('Term', 16, 17), ('Term', 13, 14), ('Term', 8, 9), ('Term', 24, 25), ('Term', 2, 3), ('Term', 20, 20)}","['overgang', 'verzamelde galop', 'klasse Z2', 'verzamelde draf', 'verzamelde draf', 'klasse Z1', 'X']"
"['Überstreichen', 'in', 'verzamelde', 'galop']","['B-Term', 'O', 'BN-Term', 'IN-Term']","{('Term', 2, 3), ('Term', 0, 0)}","['verzamelde galop', 'Überstreichen']"
"['Nieuw', 'in', 'de', 'klasse', 'Z2', 'is', 'de', 'introductie', 'van', 'het', 'überstreichen', 'in', 'verzamelde', 'galop', '.']","['O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 10, 10), ('Term', 3, 4), ('Term', 12, 13)}","['überstreichen', 'klasse Z2', 'verzamelde galop']"
"['In', 'Duitsland', 'en', 'in', 'sommige', 'FEI-proeven', 'is', 'dit', 'al', 'een', 'bekende', 'oefening', '.']","['O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 11, 11), ('Term', 1, 1), ('Term', 5, 5)}","['oefening', 'Duitsland', 'FEI-proeven']"
"['Überstreichen', 'is', 'bedoeld', 'om', 'de', 'zelfhouding', 'van', 'het', 'paard', 'te', 'controleren', '.']","['B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 0, 0), ('Term', 8, 8)}","['Überstreichen', 'paard']"
"['De', 'ruiter', 'onderbreekt', 'tijdelijk', 'de', 'aanleuning', 'door', 'beide', 'handen', 'ongeveer', 'twee', 'handbreedtes', 'naar', 'voren', 'te', 'doen', '.']","['O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 1, 1), ('Term', 8, 8), ('Term', 5, 5)}","['ruiter', 'handen', 'aanleuning']"
"['De', 'takt', ',', 'het', 'tempo', 'en', 'de', 'houding', 'van', 'het', 'paard', 'mag', 'hierbij', 'niet', 'veranderen', '(', 'het', 'hoofd', 'mag', 'wel', 'een', 'fractie', 'meer', 'voor', 'de', 'loodlijn', 'komen', ')', '.']","['O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 17, 17), ('Term', 1, 1), ('Term', 25, 25), ('Term', 4, 4)}","['paard', 'hoofd', 'takt', 'loodlijn', 'tempo']"
"['Na', 'drie', 'tot', 'vier', 'galopsprongen', 'überstreichen', 'brengt', 'de', 'ruiter', 'de', 'handen', 'weer', 'rustig', 'in', 'positie', 'en', 'herstelt', 'het', 'contact', 'met', 'de', 'mond', '.']","['O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 10, 10), ('Term', 5, 5), ('Term', 21, 21), ('Term', 8, 8), ('Term', 4, 4)}","['contact', 'handen', 'überstreichen', 'mond', 'ruiter', 'galopsprongen']"
"['Z2-proeven', 'voor', ""pony's""]","['B-Term', 'O', 'B-Term']","{('Term', 2, 2), ('Term', 0, 0)}","[""pony's"", 'Z2-proeven']"
"['De', 'Z2-proeven', 'voor', ""pony's"", 'zijn', 'FEI-proeven', '.']","['O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 3, 3), ('Term', 1, 1), ('Term', 5, 5)}","[""pony's"", 'Z2-proeven', 'FEI-proeven']"
"['Die', 'vallen', 'buiten', 'deze', 'wijzigingen', '.']","['O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['2', '.']","['O', 'O']",set(),[]
"['Wat', 'verandert', 'er', 'in', 'de', 'klasse', 'ZZ-Licht', '?']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 5, 6)}",['klasse ZZ-Licht']
"['In', 'de', 'klasse', 'ZZ-Licht', 'loopt', 'het', 'paard', 'nog', 'constanter', 'verzameld', 'en', 'opgericht', 'door', 'de', 'proef', '.']","['O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 11, 11), ('Term', 9, 9), ('Term', 14, 14), ('Term', 2, 3)}","['paard', 'opgericht', 'verzameld', 'proef', 'klasse ZZ-Licht']"
"['De', 'bewegingen', 'zijn', 'verheven', ',', 'de', 'impuls', 'zorgt', 'ervoor', 'dat', 'het', 'paard', 'krachtig', 'afzet', 'van', 'de', 'grond', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 6), ('Term', 11, 11)}","['impuls', 'paard']"
"['De', 'oefeningen', 'worden', 'nog', 'vloeiender', 'gereden', 'en', 'afgewerkt', ',', 'waarbij', 'de', 'gevraagde', 'plaats', 'zwaarder', 'meeweegt', '.']","['O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 1, 1), ('Term', 5, 5)}","['oefeningen', 'gereden']"
"['Het', 'paard', 'is', 'constant', 'rechtgericht', ',', 'dus', 'de', 'voor-', 'en', 'achterbenen', 'sporen', '.']","['O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 11, 11), ('Term', 1, 1), ('Term', 8, 8), ('Term', 4, 4)}","['achterbenen', 'sporen', 'paard', 'voor-', 'rechtgericht']"
"['Daarvoor', 'is', 'evenveel', 'buigzaamheid', 'naar', 'beide', 'kanten', 'vereist', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 3)}",['buigzaamheid']
"['De', 'inwerking', 'van', 'de', 'ruiter', 'is', 'verfijnd', 'en', 'nagenoeg', 'onzichtbaar', '.']","['O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 1, 1), ('Term', 4, 4)}","['inwerking', 'ruiter']"
"['Binnenkomen', 'over', 'de', 'AC-lijn', 'en', 'groeten']","['O', 'O', 'O', 'B-Term', 'O', 'B-Term']","{('Term', 3, 3), ('Term', 5, 5)}","['AC-lijn', 'groeten']"
"['Vanaf', '1', 'april', '2016', 'beginnen', 'alle', 'proeven', 't', '/', 'm', 'de', 'klasse', 'ZZ-Licht', 'met', 'binnenkomst', 'over', 'de', 'AC-lijn', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 11, 12), ('Term', 17, 17)}","['proeven', 'klasse ZZ-Licht', 'AC-lijn']"
"['In', 'het', 'ZZ-Licht', 'is', 'dat', 'in', 'verzamelde', 'galop', 'met', 'een', 'overgang', 'naar', 'verzamelde', 'draf', 'op', 'X.', 'Hiermee', 'kan', 'de', 'rechtgerichtheid', 'goed', 'beoordeeld', 'worden', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 2, 2), ('Term', 6, 7), ('Term', 15, 15), ('Term', 19, 19), ('Term', 12, 13)}","['overgang', 'ZZ-Licht', 'verzamelde galop', 'X.', 'rechtgerichtheid', 'verzamelde draf']"
"['Er', 'wordt', 'geen', 'halthouden', 'en', 'groeten', 'gevraagd', 'aan', 'het', 'begin', 'van', 'de', 'proef', ',', 'wel', 'na', 'afloop', '.']","['O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 3), ('Term', 12, 12), ('Term', 5, 5)}","['halthouden', 'proef', 'groeten']"
"['Twee', 'wissels', 'op', 'de', 'diagonaal']","['O', 'B-Term', 'O', 'O', 'B-Term']","{('Term', 1, 1), ('Term', 4, 4)}","['wissels', 'diagonaal']"
"['In', 'de', 'nieuwe', 'dressuurproeven', 'worden', 'in', 'de', 'klasse', 'ZZ-Licht', 'twee', 'wissels', 'op', 'een', 'diagonaal', 'gevraagd', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 10, 10), ('Term', 7, 8), ('Term', 3, 3), ('Term', 13, 13)}","['wissels', 'klasse ZZ-Licht', 'dressuurproeven', 'diagonaal']"
"['De', 'eerste', 'is', 'de', 'wissel', 'vanuit', 'de', 'contragalop', ',', 'de', 'wissel', 'daarna', 'om', 'weer', 'in', 'de', 'goede', 'galop', 'de', 'proef', 'te', 'vervolgen', 'bij', 'het', 'van', 'hand', 'veranderen', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O']","{('Term', 10, 10), ('Term', 19, 19), ('Term', 7, 7), ('Term', 24, 26), ('Term', 16, 17), ('Term', 4, 4)}","['wissel', 'proef', 'contragalop', 'van hand veranderen', 'goede galop', 'wissel']"
"['Op', 'deze', 'manier', 'wordt', 'een', 'begin', 'gemaakt', 'met', 'de', 'serie', 'galopwisselingen', 'op', 'de', 'diagonaal', 'die', 'in', 'het', 'ZZ-Zwaar', 'wordt', 'gevraagd', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 17, 17), ('Term', 13, 13)}","['galopwisselingen', 'ZZ-Zwaar', 'diagonaal']"
"['Toelichting', 'op', 'de', 'kwart', 'pirouettes', 'en', 'halve', 'pirouettes']","['O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'BN-Term', 'IN-Term']","{('Term', 3, 4), ('Term', 6, 7)}","['kwart pirouettes', 'halve pirouettes']"
"['In', 'de', 'nieuwe', 'ZZ-Licht', 'proeven', 'blijft', 'de', 'halve', 'pirouette', 'in', 'galop', 'bestaan', 'en', 'komt', 'de', 'kwart', 'pirouette', 'in', 'galop', 'erbij', '.']","['O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'I-Term', 'IN-Term', 'O', 'O']","{('Term', 7, 10), ('Term', 3, 3), ('Term', 4, 4), ('Term', 15, 18)}","['halve pirouette in galop', 'ZZ-Licht', 'proeven', 'kwart pirouette in galop']"
"['De', 'halve', 'pirouette', 'wordt', 'nu', 'nog', 'onder', 'de', 'naam', 'arbeidspirouette', 'gevraagd', '.']","['O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 9, 9), ('Term', 1, 2)}","['arbeidspirouette', 'halve pirouette']"
"['Die', 'naam', 'is', 'niet', 'altijd', 'even', 'duidelijk', ',', 'omdat', 'het', 'impliceert', 'dat', 'de', 'oefening', 'in', 'arbeidsgalop', 'gereden', 'moet', 'worden', 'in', 'plaats', 'van', 'verzamelde', 'galop', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 22, 23), ('Term', 13, 13), ('Term', 15, 15), ('Term', 16, 16)}","['verzamelde galop', 'oefening', 'arbeidsgalop', 'gereden']"
"['Vanaf', '1', 'april', 'heet', 'deze', 'dus', 'halve', 'pirouette', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 6, 7)}",['halve pirouette']
"['Aandachtspunten', 'bij', 'kwart-', 'en', 'halve', 'pirouette', ':']","['O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 2, 2), ('Term', 4, 5)}","['kwart-', 'halve pirouette']"
"['De', 'halve', 'pirouette', 'wordt', 'uitgevoerd', 'in', 'verzamelde', 'galop', ',', 'waarbij', 'in', 'het', 'ZZ-Licht', 'de', 'achterbenen', 'een', 'halve', 'cirkel', 'met', 'een', 'straal', 'van', 'maximaal', '3', 'meter', 'maken', '.']","['O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 14, 14), ('Term', 6, 7), ('Term', 12, 12), ('Term', 1, 2)}","['achterbenen', 'verzamelde galop', 'ZZ-Licht', 'halve pirouette']"
"['Het', 'wenselijk', 'aantal', 'galopsprongen', 'voor', 'de', 'halve', 'pirouette', 'in', 'de', 'klasse', 'ZZ-Licht', 'ligt', 'tussen', 'de', '3', 'en', '6', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 7), ('Term', 3, 3), ('Term', 10, 11)}","['halve pirouette', 'galopsprongen', 'klasse ZZ-Licht']"
"['Bij', 'de', 'kwart', 'pirouette', 'is', 'dat', 'een', 'kwart', 'cirkel', 'met', 'een', 'straal', 'van', 'maximaal', '2', 'meter', '.']","['O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 3)}",['kwart pirouette']
"['Het', 'wenselijk', 'aantal', 'galopsprongen', 'voor', 'de', 'kwart', 'pirouette', 'is', '2', 'tot', '4', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 7), ('Term', 3, 3)}","['kwart pirouette', 'galopsprongen']"
"['2', '.']","['O', 'O']",set(),[]
"['Wat', 'verandert', 'er', 'in', 'de', 'klasse', 'ZZ-Zwaar', '?']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 5, 6)}",['klasse ZZ-Zwaar']
"['De', 'klasse', 'ZZ-Zwaar', 'is', 'de', 'eerste', 'stap', 'op', 'weg', 'naar', 'de', 'hogere', 'dressuur', '.']","['O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 12, 12), ('Term', 1, 2)}","['dressuur', 'klasse ZZ-Zwaar']"
"['In', 'deze', 'klasse', 'moeten', 'alle', 'zes', 'onderdelen', 'uit', 'het', 'skala', 'van', 'de', 'africhting', 'goed', 'bevestigd', 'zijn', ':', 'takt', ',', 'ontspanning', ',', 'aanleuning', ',', 'impuls', ',', 'rechtgerichtheid', 'en', 'verzameling', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 9, 12), ('Term', 19, 19), ('Term', 17, 17), ('Term', 23, 23), ('Term', 21, 21), ('Term', 25, 25), ('Term', 27, 27)}","['skala van de africhting', 'ontspanning', 'takt', 'impuls', 'aanleuning', 'rechtgerichtheid', 'verzameling']"
