words,labels,entities,term_list
"['De', 'grote', 'trials', 'rond', 'de', 'behandeling', 'van', 'hartfalen', 'met', 'ook', 'bètablokkers', 'zijn', 'inmiddels', 'gepubliceerd', 'en', 'becommentarieerd', '(', 'zie', 'bijvoorbeeld', 'Geneesmiddelen', 'Bulletin', 'juni', '2000', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 19, 20), ('Term', 7, 7)}","['bètablokkers', 'Geneesmiddelen Bulletin', 'hartfalen']"
"['Nu', 'wordt', 'het', 'dus', 'tijd', 'voor', 'meta-analyses', ',', 'subgroepanalyses', 'en', 'zoeken', 'naar', 'klasse-effecten', 'of', 'juist', 'individuele', 'geneesmiddeleffecten', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 16, 16)}","['meta-analyses', 'geneesmiddeleffecten']"
"['hypertensie', ',', 'hartfalen', 'Hypertensiebehandeling', 'voorkomt', 'hartfalen', ',', 'hypertensie', 'hartfalen']","['B-Term', 'O', 'B-Term', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'B-Term']","{('Term', 2, 2), ('Term', 3, 3), ('Term', 7, 7), ('Term', 5, 5), ('Term', 8, 8), ('Term', 0, 0)}","['hartfalen', 'Hypertensiebehandeling', 'hypertensie', 'hartfalen', 'hartfalen', 'hypertensie']"
"['Hypertensie', 'leidt', 'vooral', 'tot', 'CVA', 'en', 'hartfalen', 'en', 'speelt', 'een', 'veel', 'geringere', 'rol', 'in', 'het', 'ontstaan', 'van', 'coronarialijden', '.']","['B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 4, 4), ('Term', 17, 17), ('Term', 0, 0)}","['hartfalen', 'CVA', 'coronarialijden', 'Hypertensie']"
"['Behandeling', 'van', 'hypertensie', 'zou', 'dus', 'de', 'incidentie', 'van', 'CVA', 'en', 'hartfalen', 'sterk', 'moeten', 'verlagen', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 2, 2), ('Term', 6, 6), ('Term', 8, 8)}","['hartfalen', 'hypertensie', 'incidentie', 'CVA']"
"['Effecten', 'van', 'digoxine', 'op', 'morbiditeit', 'en', 'mortaliteit', 'bij', 'diastolisch', 'hartfalen']","['O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term']","{('Term', 2, 2), ('Term', 6, 6), ('Term', 4, 4), ('Term', 8, 9)}","['digoxine', 'mortaliteit', 'morbiditeit', 'diastolisch hartfalen']"
"['Circa', '50', '%', 'van', 'de', 'vijf', 'miljoen', 'patiënten', 'met', 'hartfalen', 'in', 'de', 'Verenigde', 'Staten', 'heeft', 'diastolisch', 'hartfalen', ',', 'gedefinieerd', 'als', 'klinisch', 'hartfalen', 'met', 'een', '(', 'bijna', ')', 'normale', 'ejectiefractie', '(', 'LVEF', ')', ',', 'dat', 'wil', 'zeggen', 'van', '>', '45', '%', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 9, 9), ('Term', 7, 7), ('Term', 15, 16), ('Term', 20, 21), ('Term', 12, 13), ('Term', 30, 30), ('Term', 28, 28)}","['hartfalen', 'patiënten', 'diastolisch hartfalen', 'klinisch hartfalen', 'Verenigde Staten', 'LVEF', 'ejectiefractie']"
"['Wat', 'is', 'het', 'verschil', 'tussen', 'systolisch', 'en', 'diastolisch', 'hartfalen', '?']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 7, 8), ('Term', 5, 5)}","['diastolisch hartfalen', 'systolisch']"
"['Tot', 'de', 'jaren', 'zeventig', 'van', 'de', 'vorige', 'eeuw', 'was', 'de', 'term', 'hartfalen', 'nog', 'onbekend', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 11, 11)}",['hartfalen']
"['Er', 'bestond', 'alleen', ""'"", 'decom-pensatio', 'cordis', ""'"", ',', 'een', 'ziektebeeld', 'gekenmerkt', 'door', 'oedeem', ',', 'dyspneu', 'en', 'een', 'verminderd', 'inspanningsvermogen', '.']","['O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 9, 9), ('Term', 4, 5), ('Term', 14, 14), ('Term', 12, 12)}","['inspanningsvermogen', 'ziektebeeld', 'decom-pensatio cordis', 'dyspneu', 'oedeem']"
"['Dat', 'ziektebeeld', 'werd', 'van', 'oudsher', ""'"", 'waterzucht', ""'"", 'genoemd', ',', 'omdat', 'oedeem', 'het', 'meest', 'indrukwekkende', 'symptoom', 'was', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 11, 11), ('Term', 6, 6), ('Term', 1, 1), ('Term', 15, 15)}","['oedeem', 'waterzucht', 'ziektebeeld', 'symptoom']"
"['In', 'de', 'loop', 'van', 'de', 'twintigste', 'eeuw', 'werd', 'duidelijk', 'dat', 'het', 'oedeem', 'veroorzaakt', 'werd', 'door', 'onvoldoende', 'perfusie', 'van', 'de', 'nier', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 19, 19), ('Term', 11, 11), ('Term', 16, 16)}","['nier', 'oedeem', 'perfusie']"
"['Via', 'de', 'productie', 'van', 'renine', 'en', 'vorming', 'van', 'angiotensine', 'II', 'remt', 'onvoldoende', 'nierperfusie', 'de', 'diurese', ',', 'zet', 'aan', 'tot', 'drinken', 'en', 'doet', 'zo', 'oedeem', 'ontstaan', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 4, 4), ('Term', 23, 23), ('Term', 8, 9), ('Term', 14, 14), ('Term', 12, 12)}","['renine', 'oedeem', 'angiotensine II', 'diurese', 'nierperfusie']"
"['Een', 'nierperfusiestoornis', 'kan', 'op', 'verschillende', 'manieren', 'ontstaan', ',', 'maar', 'een', 'slechte', 'hartfunctie', 'is', 'de', 'meest', 'voorkomende', 'oorzaak', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 11), ('Term', 1, 1)}","['hartfunctie', 'nierperfusiestoornis']"
"['De', 'ontsporing', 'van', 'de', 'waterhuishouding', 'veroorzaakt', 'door', 'het', 'hart', 'wordt', ""'"", 'decompensatio', 'cordis', ""'"", 'genoemd', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O']","{('Term', 11, 12), ('Term', 8, 8)}","['decompensatio cordis', 'hart']"
"['Metformine', 'en', 'thiazolidinedionen', 'bij', 'ouderen', 'met', 'hartfalen', 'en', 'diabetes', 'mellitus']","['B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'I-Term']","{('Term', 2, 2), ('Term', 6, 6), ('Term', 0, 0), ('Term', 8, 9)}","['thiazolidinedionen', 'hartfalen', 'Metformine', 'diabetes mellitus']"
"['Bij', 'gebruik', 'van', 'metformine', 'en', 'thiazolidinedionen', 'worden', 'de', 'weefsels', 'gevoeliger', 'voor', 'insuline', '.']","['O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 11, 11), ('Term', 3, 3), ('Term', 5, 5)}","['insuline', 'metformine', 'thiazolidinedionen']"
"['Volgens', 'de', 'Amerikaanse', 'bijsluiter', 'bij', 'metformine', 'is', 'dit', 'middel', 'gecontra-indiceerd', 'bij', 'mensen', 'met', 'hartfalen', 'die', 'daarvoor', 'medicatie', 'nodig', 'hebben', ',', 'vanwege', 'het', 'gevaar', 'van', 'potentieel', 'letale', 'melkzuuracidose', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O']","{('Term', 26, 26), ('Term', 25, 25), ('Term', 5, 5), ('Term', 13, 13), ('Term', 16, 16)}","['melkzuuracidose', 'letale', 'metformine', 'hartfalen', 'medicatie']"
"['Thiazolidinedionen', 'worden', 'niet', 'aanbevolen', 'bij', 'mensen', 'met', 'hartfalen', 'klasse', 'III', 'of', 'IV', 'omdat', 'deze', 'stoffen', 'het', 'intravasculair', 'volume', 'verhogen', ',', 'waardoor', 'een', 'verslechtering', 'van', 'de', 'hartfunctie', 'kan', 'optreden', '(', 'vergelijk', 'MFM', '2003;41:78', ')', '.']","['B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 7, 9), ('Term', 25, 25), ('Term', 11, 11), ('Term', 16, 17), ('Term', 30, 30), ('Term', 0, 0)}","['hartfalen klasse III', 'hartfunctie', 'IV', 'intravasculair volume', 'MFM', 'Thiazolidinedionen']"
"['Nu', 'gaat', 'hartfalen', 'vaak', 'gepaard', 'met', 'diabetes', 'mellitus', 'en', 'omgekeerd', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O']","{('Term', 2, 2), ('Term', 6, 7)}","['hartfalen', 'diabetes mellitus']"
"['Welke', 'angiotensine', 'II-receptorblokkers', 'bij', 'hartfalen', '?']","['O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'O']","{('Term', 4, 4), ('Term', 1, 2)}","['hartfalen', 'angiotensine II-receptorblokkers']"
"['Angiotensine', 'II-receptorblokkers', '(', ""ARB's"", ')', 'zijn', 'vaak', 'vergeleken', 'met', 'placebo', 'of', 'ACE-remmers', ',', 'maar', 'niet', 'onderling', '.']","['B-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 11), ('Term', 9, 9), ('Term', 3, 3), ('Term', 0, 1)}","['ACE-remmers', 'placebo', ""ARB's"", 'Angiotensine II-receptorblokkers']"
"['Vanwege', 'verschillen', 'in', 'bindingsaffiniteit', 'voor', 'de', 'AT1-receptor', 'qua', 'aantal', 'bindingsplaatsen', 'en', 'halfwaardetijd', 'voor', 'de', 'bindingsduur', '(', 'minuten', 'versus', 'uren', ')', ',', 'is', 'er', 'verschil', 'in', 'capaciteit', 'om', 'de', 'bloeddruk', 'te', 'verlagen', 'en', 'nieuw', 'hartfalen', 'te', 'verminderen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 33, 33), ('Term', 6, 6), ('Term', 11, 11), ('Term', 28, 28)}","['hartfalen', 'AT1-receptor', 'halfwaardetijd', 'bloeddruk']"
"['Zweden', 'heeft', 'een', 'nationaal', 'registratiesysteem', 'voor', 'hartfalen', ':', 'RiksSvikt', '.']","['B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 0, 0), ('Term', 8, 8)}","['hartfalen', 'Zweden', 'RiksSvikt']"
"['Vanaf', '2003', 'worden', '70', 'variabelen', 'per', 'patiënt', 'bewaard', 'na', 'ontslag', 'uit', 'het', 'ziekenhuis', 'of', 'na', 'een', 'polikliniekbezoek', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 12, 12), ('Term', 16, 16)}","['patiënt', 'ziekenhuis', 'polikliniekbezoek']"
"['In', 'december', '2009', 'waren', 'er', '44.548', 'registraties', 'van', '62', 'ziekenhuizen', 'en', '60', 'poliklinieken', 'van', '30.254', 'patiënten', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 9, 9), ('Term', 15, 15), ('Term', 12, 12)}","['ziekenhuizen', 'patiënten', 'poliklinieken']"
"['Daarvan', 'kregen', 'er', '5823', ""ARB's"", '.']","['O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 4, 4)}","[""ARB's""]"
"['Glitazones', 'en', 'hartfalen']","['B-Term', 'O', 'B-Term']","{('Term', 2, 2), ('Term', 0, 0)}","['hartfalen', 'Glitazones']"
"['Sinds', 'enkele', 'jaren', 'zijn', 'de', 'glitazones', '(', 'thiazolidinedionderivaten', ':', 'troglitazon', ',', 'rosiglitazon', 'en', 'pioglitazon', ')', 'beschikbaar', 'gekomen', 'voor', 'de', 'behandeling', 'van', 'diabetes', 'mellitus', 'type', '2', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'I-Term', 'I-Term', 'O']","{('Term', 11, 11), ('Term', 9, 9), ('Term', 5, 5), ('Term', 7, 7), ('Term', 13, 13), ('Term', 21, 24)}","['rosiglitazon', 'troglitazon', 'glitazones', 'thiazolidinedionderivaten', 'pioglitazon', 'diabetes mellitus type 2']"
"['Net', 'als', 'metformine', 'beïnvloeden', 'ze', 'de', 'insulinegevoeligheid', ',', 'glitazones', 'vooral', 'op', 'het', 'niveau', 'van', 'spier-', 'en', 'vetweefsel', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 2, 2), ('Term', 6, 6), ('Term', 8, 8), ('Term', 14, 14), ('Term', 16, 16)}","['metformine', 'insulinegevoeligheid', 'glitazones', 'spier-', 'vetweefsel']"
"['De', 'effecten', 'op', 'het', 'hart', 'zijn', 'omstreden', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 4, 4)}",['hart']
"['Zo', 'is', 'een', 'relatie', 'gelegd', 'met', 'het', 'ontstaan', 'van', 'hartfalen', 'bij', 'gebruik', 'van', 'glitazones', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 9, 9), ('Term', 13, 13)}","['hartfalen', 'glitazones']"
"['Pathofysiologisch', 'zou', 'eerder', 'een', 'gunstig', 'effect', 'op', 'de', 'pompfunctie', 'worden', 'verwacht', '.']","['B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 0, 0), ('Term', 8, 8)}","['Pathofysiologisch', 'pompfunctie']"
"['Aangezien', 'er', 'meldingen', 'zijn', 'van', 'longoedeem', ',', 'is', 'het', 'gebruik', 'ervan', 'bij', 'klasse', 'III', 'en', 'IV', 'van', 'de', 'NYHA', 'echter', 'gecontraïndiceerd', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 18, 18), ('Term', 5, 5)}","['NYHA', 'longoedeem']"
"['Klinisch', 'hartfalen', 'na', 'behandeling', 'met', 'antracyclinederivaten', ':', 'incidentie', 'en', 'risicofactoren', 'onder', '607', 'kinderen', 'met', 'kanker']","['B-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 5, 5), ('Term', 7, 7), ('Term', 0, 1)}","['antracyclinederivaten', 'incidentie', 'Klinisch hartfalen']"
"['Doel', '.']","['O', 'O']",set(),[]
"['Bepalen', 'van', 'de', 'vroege', 'en', 'late', 'cumulatieve', 'incidentie', 'en', 'van', 'de', 'risicofactoren', 'van', 'klinisch', 'hartfalen', 'na', 'therapie', 'met', 'antracyclinederivaten', 'in', 'de', 'kindertijd', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 18, 18), ('Term', 7, 7), ('Term', 16, 16), ('Term', 13, 14)}","['antracyclinederivaten', 'incidentie', 'therapie', 'klinisch hartfalen']"
"['Opzet', '.']","['O', 'O']",set(),[]
"['Retrospectief', 'statusonderzoek', '.']","['B-Term', 'I-Term', 'O']","{('Term', 0, 1)}",['Retrospectief statusonderzoek']
"['Patiënten', 'en', 'methoden', '.']","['B-Term', 'O', 'O', 'O']","{('Term', 0, 0)}",['Patiënten']
"['Gegevens', 'werden', 'verzameld', 'uit', 'de', 'statussen', 'van', 'de', '607', 'kinderen', 'die', 'volgens', 'de', 'registratie', 'van', 'de', 'Werkgroep', 'Kindertumoren', 'waren', 'behandeld', 'met', 'antracyclinederivaten', 'in', 'de', 'periode', '1', 'januari', '1976', '-', '31', 'december', '1995', 'in', 'het', 'Emma', 'Kinderziekenhuis', '/', 'Academisch', 'Medisch', 'Centrum', 'te', 'Amsterdam', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'B-Term', 'O']","{('Term', 41, 41), ('Term', 21, 21), ('Term', 16, 17), ('Term', 34, 35), ('Term', 37, 39)}","['Amsterdam', 'antracyclinederivaten', 'Werkgroep Kindertumoren', 'Emma Kinderziekenhuis', 'Academisch Medisch Centrum']"
"['Op', 'grond', 'daarvan', 'werd', 'de', 'cumulatieve', 'incidentie', 'van', 'klinisch', 'hartfalen', 'berekend', 'met', 'de', 'Kaplan-Meier-methode', 'en', 'werden', 'de', 'risicofactoren', 'voor', 'hartfalen', 'bepaald', 'door', 'multivariate', 'regressieanalyse', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 22, 23), ('Term', 6, 6), ('Term', 19, 19), ('Term', 13, 13), ('Term', 8, 9)}","['multivariate regressieanalyse', 'incidentie', 'hartfalen', 'Kaplan-Meier-methode', 'klinisch hartfalen']"
"['Resultaten', '.']","['O', 'O']",set(),[]
