words,labels,entities,term_list
"['METHODS', 'AND', 'RESULTS', ':']","['O', 'O', 'O', 'O']",set(),[]
"['Using', 'a', 'quality', 'improvement', 'database', 'and', 'multivariable', 'Cox', 'modeling', ',', 'we', 'derived', 'the', 'Heart', 'Failure', 'Patient', 'Severity', 'Index', '(', 'HFPSI', ')', 'in', 'the', 'University', 'of', 'Michigan', 'HF', 'clinic', '(', 'UM', 'cohort', ',', 'n', '=', '1,536', ';', '314', 'reached', 'primary', 'outcome', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'B-Term', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O']","{('Term', 26, 26), ('Term', 7, 8), ('Term', 38, 39), ('Term', 13, 17), ('Term', 23, 25), ('Term', 19, 19), ('Term', 27, 27)}","['HF', 'Cox modeling', 'primary outcome', 'Heart Failure Patient Severity Index', 'University of Michigan', 'HFPSI', 'clinic']"
"['We', 'externally', 'validated', 'the', 'HFPSI', 'in', 'the', 'Ann', 'Arbor', 'Veterans', ""'"", 'Affairs', 'HF', 'clinic', '(', 'VA', 'cohort', ',', 'n', '=', '445', ';', '106', 'outcomes', ')', 'and', 'explored', 'real-time', 'HFPSI', 'use', '(', 'VA-RT', 'cohort', ',', 'n', '=', '486', ';', '141', 'outcomes', ')', 'by', 'tracking', 'VA', 'patients', 'for', '6', 'months', 'from', 'their', 'most', 'recently', 'calculated', 'HFPSI', ',', 'rather', 'than', 'using', 'an', 'arbitrary', 'start', 'date', 'for', 'the', 'cohort', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'I-Term', 'B-Term', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 4, 4), ('Term', 28, 28), ('Term', 13, 13), ('Term', 23, 23), ('Term', 39, 39), ('Term', 53, 53), ('Term', 7, 11), ('Term', 44, 44), ('Term', 12, 12)}","['HFPSI', 'HFPSI', 'clinic', 'outcomes', 'outcomes', 'HFPSI', ""Ann Arbor Veterans ' Affairs"", 'patients', 'HF']"
"['The', 'HFPSI', 'model', 'included', 'blood', 'urea', 'nitrogen', ',', 'B-type', 'natriuretic', 'peptide', ',', 'New', 'York', 'Heart', 'Association', 'class', ',', 'diabetes', 'status', ',', 'history', 'of', 'atrial', 'fibrillation', '/', 'flutter', ',', 'and', 'all-cause', 'hospitalization', 'within', 'the', 'prior', '1', 'and', '2', 'to', '6', 'months', '.']","['O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O', 'B-Term', 'IN-Term', 'IN-Term', 'O', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 18, 18), ('Term', 23, 24), ('Term', 26, 26), ('Term', 4, 6), ('Term', 1, 1), ('Term', 8, 10), ('Term', 29, 30), ('Term', 12, 16)}","['diabetes', 'atrial fibrillation', 'flutter', 'blood urea nitrogen', 'HFPSI', 'B-type natriuretic peptide', 'all-cause hospitalization', 'New York Heart Association class']"
"['The', 'concordance', 'c', 'statistics', 'in', 'the', 'UM', '/', 'VA', '/', 'VA-RT', 'cohorts', 'were', '0.71', '/', '0.68', '/', '0.74', '.']","['O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 3)}",['c statistics']
"['Kaplan-Meier', 'curves', 'and', 'log-rank', 'testing', 'demonstrated', 'excellent', 'risk', 'stratification', ',', 'particularly', 'between', 'a', 'large', ',', 'low-risk', 'group', '(', '40', '%', 'of', 'patients', ',', '6-month', 'event', 'rates', 'in', 'the', 'UM', '/', 'VA', '/', 'VA-RT', 'cohorts', '8', '%', '/', '12', '%', '/', '12', '%', ')', 'and', 'a', 'small', ',', 'high-risk', 'group', '(', '10', '%', 'of', 'patients', ',', '6-month', 'event', 'rates', 'in', 'the', 'UM', '/', 'VA', '/', 'VA-RT', 'cohorts', '57', '%', '/', '58', '%', '/', '79', '%', ')', '.']","['B-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 8), ('Term', 21, 21), ('Term', 53, 53), ('Term', 0, 1), ('Term', 3, 4)}","['risk stratification', 'patients', 'patients', 'Kaplan-Meier curves', 'log-rank testing']"
"['CONCLUSIONS', ':']","['O', 'O']",set(),[]
"['The', 'HFPSI', 'uses', 'readily', 'available', 'data', 'to', 'predict', 'the', '6-month', 'risk', 'of', 'death', 'and', '/', 'or', 'all-cause', 'medical', 'hospitalization', 'in', 'HF', 'clinic', 'outpatients', 'and', 'could', 'potentially', 'help', 'allocate', 'specialized', 'HF', 'resources', 'within', 'health', 'systems', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'B-Term', 'B-Term', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 18, 18), ('Term', 22, 22), ('Term', 17, 17), ('Term', 1, 1), ('Term', 21, 21), ('Term', 29, 29), ('Term', 32, 32), ('Term', 12, 12), ('Term', 20, 20)}","['hospitalization', 'outpatients', 'medical', 'HFPSI', 'clinic', 'HF', 'health', 'death', 'HF']"
"['Diagnosis', 'of', 'heart', 'failure', 'with', 'preserved', 'ejection', 'fraction', ':', 'role', 'of', 'clinical', 'Doppler', 'echocardiography', '.']","['B-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'B-Term', 'IN-Term', 'O']","{('Term', 11, 11), ('Term', 0, 0), ('Term', 2, 7), ('Term', 12, 13)}","['clinical', 'Diagnosis', 'heart failure with preserved ejection fraction', 'Doppler echocardiography']"
"['In', 'developed', 'countries', ',', 'at', 'least', '38–54', '%', 'of', 'patients', 'with', 'heart', 'failure', 'show', 'preserved', 'left', 'ventricular', '(', 'LV', ')', 'ejection', 'fraction', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 18, 18), ('Term', 14, 16), ('Term', 9, 9), ('Term', 20, 21), ('Term', 11, 12)}","['LV', 'preserved left ventricular', 'patients', 'ejection fraction', 'heart failure']"
"['The', 'prevalence', 'of', 'heart', 'failure', 'with', 'preserved', 'ejection', 'fraction', '(', 'HFPEF', ')', 'is', 'steadily', 'increasing', 'and', 'its', 'prognosis', 'is', 'poor', '.']","['O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 17, 17), ('Term', 1, 1), ('Term', 3, 8)}","['HFPEF', 'prognosis', 'prevalence', 'heart failure with preserved ejection fraction']"
"['LV', 'diastolic', 'dysfunction', ',', 'either', 'alone', 'or', 'in', 'combination', 'with', 'other', 'factors', '(', 'figure', '1', ')', ',', 'is', 'the', 'major', 'underlying', 'mechanism', 'of', 'HFPEF', '.']","['B-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 0, 2), ('Term', 23, 23)}","['LV diastolic dysfunction', 'HFPEF']"
"['In', 'the', 'general', 'population', ',', 'the', 'presence', 'of', 'even', 'mild', 'clinical', 'diastolic', 'dysfunction', 'has', 'been', 'associated', 'with', 'pronounced', 'increases', 'in', 'all', 'cause', 'mortality', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 11, 12), ('Term', 22, 22)}","['clinical', 'diastolic dysfunction', 'mortality']"
"['Hence', ',', 'the', 'diagnosis', 'of', 'clinical', '(', 'prognostic', ')', 'diastolic', 'dysfunction', 'leading', 'to', 'HFPEF', 'is', 'of', 'critical', 'importance', '.']","['O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 13, 13), ('Term', 3, 3), ('Term', 7, 7), ('Term', 5, 5), ('Term', 9, 10)}","['HFPEF', 'diagnosis', 'prognostic', 'clinical', 'diastolic dysfunction']"
"['The', 'European', 'Society', 'of', 'Cardiology', 'guidelines', 'based', 'definition', 'of', 'HFPEF', 'requires', 'a', 'presence', 'of', 'signs', 'and', 'symptoms', 'of', 'heart', 'failure', ',', 'preserved', 'LV', 'ejection', 'fraction', 'of', 'a', 'non-dilated', 'left', 'ventricle', ',', 'and', 'evidence', 'of', 'diastolic', 'dysfunction', '(', 'impaired', 'LV', 'relaxation', 'or', 'increased', 'LV', 'diastolic', 'stiffness', ')', 'with', 'elevated', 'LV', 'filling', 'pressures', '.']","['O', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'B-Term', 'IN-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'IN-Term', 'O']","{('Term', 27, 29), ('Term', 38, 39), ('Term', 34, 35), ('Term', 1, 4), ('Term', 9, 9), ('Term', 42, 44), ('Term', 48, 50), ('Term', 21, 24), ('Term', 18, 19), ('Term', 16, 16)}","['non-dilated left ventricle', 'LV relaxation', 'diastolic dysfunction', 'European Society of Cardiology', 'HFPEF', 'LV diastolic stiffness', 'LV filling pressures', 'preserved LV ejection fraction', 'heart failure', 'symptoms']"
"['LV', 'diastolic', 'dysfunction', 'and', 'filling', 'pressures', 'can', 'be', 'assessed', 'non-invasively', 'using', 'Doppler', 'echocardiography', '.']","['B-Term', 'IN-Term', 'IN-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 11, 12), ('Term', 9, 9), ('Term', 0, 2), ('Term', 4, 5)}","['Doppler echocardiography', 'non-invasively', 'LV diastolic dysfunction', 'filling pressures']"
"['Psoriasis', 'is', 'not', 'associated', 'with', 'atherosclerosis', 'and', 'incident', 'cardiovascular', 'events', ':', 'the', 'Rotterdam', 'Study', '.']","['B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 5, 5), ('Term', 0, 0), ('Term', 8, 9), ('Term', 12, 13)}","['atherosclerosis', 'Psoriasis', 'cardiovascular events', 'Rotterdam Study']"
"['Psoriasis', 'has', 'been', 'suggested', 'to', 'be', 'an', 'independent', 'risk', 'factor', 'for', 'cardiovascular', 'disease', '(', 'CVD', ')', ';', 'however', ',', 'available', 'studies', 'have', 'shown', 'inconsistent', 'results', '.']","['B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 14, 14), ('Term', 11, 12), ('Term', 0, 0)}","['CVD', 'cardiovascular disease', 'Psoriasis']"
"['In', 'this', 'study', ',', 'embedded', 'within', 'the', 'population-based', 'Rotterdam', 'Study', ',', 'we', 'aimed', 'to', 'assess', 'the', 'association', 'between', 'psoriasis', 'and', 'cardiovascular', 'outcomes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 21, 21), ('Term', 20, 20), ('Term', 8, 9)}","['psoriasis', 'outcomes', 'cardiovascular', 'Rotterdam Study']"
"['Adjusted', 'means', 'were', 'calculated', 'for', 'subclinical', 'atherosclerosis', 'using', 'general', 'linear', 'models', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 6, 6), ('Term', 5, 5), ('Term', 9, 10)}","['atherosclerosis', 'subclinical', 'linear models']"
"['Using', 'Cox', 'regression', ',', 'the', 'hazards', 'of', 'cardiovascular', 'events', 'for', 'psoriasis', ',', 'as', 'a', 'time-dependent', 'variable', ',', 'were', 'calculated', '.']","['O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 7, 8), ('Term', 1, 2)}","['psoriasis', 'cardiovascular events', 'Cox regression']"
"['A', 'total', 'of', '262', 'psoriasis', '(', '24', '%', 'systemic', '/', 'UV', 'treatment', ')', 'and', '8,009', 'reference', 'subjects', 'were', 'followed', 'up', 'for', 'a', 'mean', 'of', '11', 'years', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 18, 19), ('Term', 4, 4), ('Term', 8, 8)}","['followed up', 'psoriasis', 'systemic']"
"['Psoriasis', 'patients', 'were', 'significantly', 'younger', ',', 'smoked', 'more', ',', 'and', 'had', 'higher', 'diastolic', 'blood', 'pressure', 'and', 'body', 'mass', 'index', 'levels', '.']","['B-Term', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O']","{('Term', 3, 3), ('Term', 12, 14), ('Term', 1, 1), ('Term', 16, 18), ('Term', 0, 0)}","['significantly', 'diastolic blood pressure', 'patients', 'body mass index', 'Psoriasis']"
"['The', 'adjusted', 'carotid', 'intima-media', 'thickness', 'was', '1.02±0.18', 'mm', 'for', 'psoriasis', 'and', '1.02±0.16', 'mm', 'for', 'reference', 'subjects', '.']","['O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 9, 9), ('Term', 2, 4)}","['psoriasis', 'carotid intima-media thickness']"
"['Similarly', ',', 'crude', 'and', 'adjusted', 'ankle-brachial', 'index', ',', 'pulse-wave', 'velocity', ',', 'and', 'coronary', 'artery', 'calcium', 'scores', 'did', 'not', 'differ', 'between', 'the', 'two', 'groups', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 12, 15), ('Term', 8, 8), ('Term', 5, 6)}","['coronary artery calcium scores', 'pulse-wave', 'ankle-brachial index']"
"['The', 'risk', 'of', 'incident', 'CVD', 'was', 'not', 'increased', 'in', 'psoriasis', '(', 'adjusted', 'hazard', 'ratio', '0.73', ',', '95', '%', 'confidence', 'interval', '0.50', '-', '1.06', ')', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 18, 19), ('Term', 9, 9), ('Term', 4, 4), ('Term', 12, 13)}","['confidence interval', 'psoriasis', 'CVD', 'hazard ratio']"
"['The', 'results', 'were', 'similar', 'when', 'coronary', 'heart', 'disease', ',', 'stroke', ',', 'and', 'heart', 'failure', 'were', 'analyzed', 'separately', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O']","{('Term', 9, 9), ('Term', 5, 7), ('Term', 12, 13)}","['stroke', 'coronary heart disease', 'heart failure']"
"['Psoriasis', 'patients', 'with', 'predominantly', 'mild', 'disease', 'from', 'the', 'general', 'population', 'are', 'as', 'likely', 'to', 'develop', 'atherosclerosis', 'and', 'cardiovascular', 'events', 'as', 'subjects', 'without', 'psoriasis', '.']","['B-Term', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 22, 22), ('Term', 1, 1), ('Term', 15, 15), ('Term', 5, 5), ('Term', 17, 18), ('Term', 0, 0)}","['psoriasis', 'patients', 'atherosclerosis', 'disease', 'cardiovascular events', 'Psoriasis']"
"['Low-sodium', 'DASH', 'diet', 'improves', 'diastolic', 'function', 'and', 'ventricular-arterial', 'coupling', 'in', 'hypertensive', 'heart', 'failure', 'with', 'preserved', 'ejection', 'fraction', '.']","['B-Term', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'B-Term', 'I-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O']","{('Term', 7, 8), ('Term', 10, 16), ('Term', 1, 1), ('Term', 4, 5), ('Term', 0, 0)}","['ventricular-arterial coupling', 'hypertensive heart failure with preserved ejection fraction', 'DASH', 'diastolic function', 'Low-sodium']"
"['BACKGROUND', ':']","['O', 'O']",set(),[]
"['Heart', 'failure', 'with', 'preserved', 'ejection', 'fraction', '(', 'HFPEF', ')', 'involves', 'failure', 'of', 'cardiovascular', 'reserve', 'in', 'multiple', 'domains', '.']","['B-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O']","{('Term', 0, 5), ('Term', 7, 7), ('Term', 12, 13)}","['Heart failure with preserved ejection fraction', 'HFPEF', 'cardiovascular reserve']"
"['In', 'HFPEF', 'animal', 'models', ',', 'dietary', 'sodium', 'restriction', 'improves', 'ventricular', 'and', 'vascular', 'stiffness', 'and', 'function', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 9, 9), ('Term', 1, 1), ('Term', 14, 14), ('Term', 11, 12)}","['sodium', 'ventricular', 'HFPEF', 'function', 'vascular stiffness']"
"['We', 'hypothesized', 'that', 'the', 'sodium-restricted', 'dietary', 'approaches', 'to', 'stop', 'hypertension', 'diet', '(', 'DASH', '/', 'SRD', ')', 'would', 'improve', 'left', 'ventricular', 'diastolic', 'function', ',', 'arterial', 'elastance', ',', 'and', 'ventricular-arterial', 'coupling', 'in', 'hypertensive', 'HFPEF', '.']","['O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'IN-Term', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'B-Term', 'I-Term', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 23, 24), ('Term', 18, 21), ('Term', 12, 14), ('Term', 30, 31), ('Term', 5, 9), ('Term', 27, 28), ('Term', 4, 4)}","['arterial elastance', 'left ventricular diastolic function', 'DASH / SRD', 'hypertensive HFPEF', 'dietary approaches to stop hypertension', 'ventricular-arterial coupling', 'sodium-restricted']"
